"ID","X","Y","SIGLA_PAIS","UC","Garimpo+5k","CD_MUN","NM_MUN","UF","Bacia Hidr","Reg ANAC","CIAD"
730,-61.584628,2.829649,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
479,-63.98664,3.763965,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","SIM","RR0026"
478,-63.849522,3.283219,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0069"
753,-60.911781,2.946416,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","NÃO",
482,-63.577935,2.722229,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
335,-60.44364,4.576475,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0030"
295,-60.267025,4.700606,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0035"
483,-62.284371,1.741965,"BRA",,"NÃO",1400209,"Caracaraí","RR","Negro","SIM","RR0061"
745,-61.51516,2.809509,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1218,-60.722785,2.998767,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","SIM","RR0123"
466,-62.399695,3.636934,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","NÃO",
310,-60.502979,4.128054,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","NÃO",
347,-59.835035,4.164753,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","SIM","RR0004"
328,-60.373181,4.639477,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
147,-60.089413,2.979503,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","SIM","RR0057"
484,-63.646735,2.835265,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0113"
464,-63.871206,2.610153,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","SIM","RR0087"
513,-63.511608,1.313561,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
507,-62.819458,1.514856,"BRA","FLORESTA NACIONAL DO AMAZONAS","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
460,-63.845733,2.550406,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","NÃO",
455,-63.727495,3.631009,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","NÃO",
492,-64.160645,3.711433,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","SIM","RR0014"
316,-60.1418,4.173847,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","SIM","RR0077"
514,-63.503842,1.816149,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
12,-67.339216,0.483615,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
1719,-61.892189,2.126615,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
1743,-60.613137,2.817301,"BRA",,"NÃO",1400175,"Cantá","RR","Negro","NÃO",
744,-61.554192,2.762493,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
736,-61.576372,2.872585,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
473,-62.657093,2.09345,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
489,-63.303351,3.025722,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
6,-70.041631,0.559263,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
1714,-61.744306,2.318105,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
343,-60.494339,4.333428,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0021"
451,-63.316117,2.356299,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
319,-60.224478,4.726275,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
1158,-62.917777,-0.981075,"BRA",,"NÃO",1300409,"Barcelos","AM","Negro","SIM","AM0017"
454,-63.654613,3.724791,"BRA",,"SIM",1400027,"Amajari","RR","Negro","NÃO",
1215,-61.220223,3.368256,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0032"
314,-60.186822,4.316321,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0098"
521,-63.782013,1.806351,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
746,-61.602087,2.793858,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
327,-60.318499,4.642466,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
1712,-61.612354,2.326803,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
474,-62.951441,2.437809,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
84,-60.350989,3.148579,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
1112,-63.293595,-0.173985,"BRA",,"NÃO",1300409,"Barcelos","AM","Negro","NÃO",
331,-60.82645,4.425633,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0043"
330,-60.546628,4.172957,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0040"
486,-62.222989,2.760695,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0091"
747,-59.825609,3.361794,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
516,-63.595686,1.171586,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
324,-60.244942,4.68817,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
476,-64.184547,3.926567,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","SIM","RR0013"
1735,-61.747901,4.03223,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","NÃO",
1723,-61.493128,2.694478,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
447,-63.027745,2.617912,"BRA",,"SIM",1400308,"Mucajaí","RR","Negro","NÃO",
369,-60.479923,3.052423,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","NÃO",
321,-60.502979,4.246029,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
302,-60.902804,4.570699,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0066"
1739,-60.808597,2.695582,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","NÃO",
304,-60.476605,4.710987,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0071"
1734,-61.673861,2.627135,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
743,-61.589994,2.776943,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1148,-60.021733,-3.072891,"BRA",,"NÃO",1302603,"Manaus","AM","Negro","SIM","AM0002"
348,-59.747505,4.166835,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","SIM","RR0044"
301,-60.037726,4.358386,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
344,-60.287491,4.330443,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0099"
472,-62.892211,2.497115,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
754,-60.634814,2.780378,"BRA",,"NÃO",1400175,"Cantá","RR","Negro","NÃO",
477,-63.153587,2.658356,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
490,-63.25095,3.317688,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
756,-61.757179,2.226786,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
1746,-59.993753,2.420519,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
213,-60.159503,2.516177,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
470,-62.668766,2.708227,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0027"
346,-60.00427,4.212136,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","SIM","RR0024"
323,-60.241307,4.727185,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0003"
494,-62.579051,3.862358,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","SIM","RR0023"
297,-60.490483,4.4211,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0063"
309,-60.038518,4.743683,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
325,-60.117253,4.413544,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
1150,-61.633707,-1.463299,"BRA",,"NÃO",1300409,"Barcelos","AM","Negro","NÃO",
79,-60.718238,-3.180772,"BRA",,"NÃO",1302504,"Manacapuru","AM","Negro","NÃO",
342,-60.470446,4.558115,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0006"
341,-60.510889,4.70951,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0100"
737,-61.286595,3.015353,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
1733,-61.642269,2.617711,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
532,-63.786281,-1.691817,"BRA","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
350,-61.160906,4.490762,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","NÃO",
1715,-61.5205,2.399791,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
442,-63.040355,2.63075,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
86,-60.240732,3.246311,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","SIM","RR0104"
322,-60.219682,4.806418,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0029"
450,-63.250557,2.348248,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
475,-62.2303,3.147707,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0084"
1147,-59.986568,-3.146106,"BRA",,"NÃO",1302603,"Manaus","AM","Negro","NÃO",
445,-62.989896,2.584381,"BRA",,"SIM",1400308,"Mucajaí","RR","Negro","NÃO",
340,-60.734175,4.702364,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0072"
377,-60.951326,4.411716,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0016"
493,-63.206642,2.96941,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
326,-59.77739,3.835954,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","SIM","RR0005"
1742,-61.505724,2.300443,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
750,-60.025705,1.018456,"BRA",,"NÃO",1400605,"São Luiz","RR","Negro","NÃO",
1716,-61.483431,2.392612,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
306,-60.319204,4.932271,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0073"
294,-60.290027,4.666599,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0046"
334,-60.739835,4.574269,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0022"
530,-61.546516,0.209056,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL - BAIXO RIO BRANCO","NÃO",1400472,"Rorainópolis","RR","Negro","SIM","RR0109"
146,-61.42128,3.341306,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
7,-69.179668,0.610552,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
303,-60.586504,4.732274,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0055"
68,-60.595858,2.787243,"BRA",,"NÃO",1400175,"Cantá","RR","Negro","SIM","RR0111"
372,-60.606047,3.839623,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0096"
1724,-61.462359,2.65043,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1721,-61.824986,2.090257,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
501,-61.311403,2.087378,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
1713,-61.695693,2.377852,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
1744,-61.63825,3.64779,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","NÃO",
1726,-61.381098,2.673862,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
751,-61.315486,3.067849,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
339,-60.784446,4.649758,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0015"
485,-64.494697,4.003893,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","NÃO",
748,-60.382982,1.044388,"BRA",,"NÃO",1400472,"Rorainópolis","RR","Negro","NÃO",
742,-61.441909,2.719933,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
8,-69.211995,1.200957,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
515,-62.819458,1.514856,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
10,-69.390135,1.700211,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
508,-64.212414,1.313725,"BRA","FLORESTA NACIONAL DO AMAZONAS","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
504,-63.503842,1.816149,"BRA","FLORESTA NACIONAL DO AMAZONAS","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
13,-67.340616,0.321244,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
449,-63.248291,2.602511,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
749,-60.146335,2.448529,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
300,-60.098751,4.462658,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0053"
524,-66.116199,0.627722,"BRA","PARQUE NACIONAL DO PICO DA NEBLINA","NÃO",1303601,"Santa Isabel do Rio Negro","AM","Negro","NÃO",
463,-63.78896,2.565659,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","NÃO",
1722,-61.488949,2.698273,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1717,-61.122175,1.842885,"BRA",,"NÃO",1400209,"Caracaraí","RR","Negro","NÃO",
491,-63.740052,3.19876,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
1728,-61.684793,2.471648,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1741,-61.685612,2.298233,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
471,-62.408761,2.786145,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
4,-68.54855,0.12134,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","SIM","AM0054"
735,-61.440284,2.985954,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
948,-60.049598,-3.038622,"BRA","AREA DE PROTEÇÃO AMBIENTAL TARUMA/PONTA NEGRA","NÃO",1302603,"Manaus","AM","Negro","SIM","AM0001"
1730,-61.683294,2.621443,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
468,-63.009361,2.37698,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","SIM","RR0039"
1217,-60.510794,2.918463,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","SIM","RR0112"
448,-63.352691,2.686953,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
1720,-61.628773,2.730747,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
535,-61.786606,-0.516269,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL - BAIXO RIO BRANCO","NÃO",1400472,"Rorainópolis","RR","Negro","SIM","RR0136"
452,-63.717334,3.280102,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","NÃO",
738,-61.297833,3.001254,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
951,-60.848031,2.702143,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","SIM","RR0119"
505,-64.810366,1.195729,"BRA","FLORESTA NACIONAL DO AMAZONAS","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
481,-63.780161,3.160055,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0093"
214,-60.132554,2.548034,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
441,-63.162989,2.917658,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","NÃO",
380,-60.347728,3.313085,"BRA",,"NÃO",1400159,"Bonfim","RR","Negro","NÃO",
496,-64.163068,3.711596,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","SIM","RR0014"
1740,-61.550794,2.300736,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
1718,-60.486178,1.238398,"BRA",,"NÃO",1400209,"Caracaraí","RR","Negro","NÃO",
311,-60.804173,4.501538,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0083"
453,-63.629658,3.749756,"BRA",,"SIM",1400027,"Amajari","RR","Negro","NÃO",
522,-63.922226,1.758982,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
503,-63.511608,1.313561,"BRA","FLORESTA NACIONAL DO AMAZONAS","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
349,-60.182411,3.990566,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","SIM","RR0101"
296,-60.462837,4.539992,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0037"
2200,-60.689142,2.846793,"BRA",,"SIM",1400100,"Boa Vista","RR","Negro","NÃO",
338,-60.77725,4.467786,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0042"
333,-60.786074,4.557924,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","SIM","RR0009"
949,-64.991787,-0.378434,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL  TAPURUQUARA","NÃO",1303601,"Santa Isabel do Rio Negro","AM","Negro","NÃO",
437,-62.140235,3.439235,"BRA",,"SIM",1400027,"Amajari","RR","Negro","NÃO",
351,-59.623351,3.880135,"BRA",,"NÃO",1400407,"Normandia","RR","Negro","NÃO",
444,-63.006504,2.569349,"BRA",,"SIM",1400308,"Mucajaí","RR","Negro","NÃO",
499,-61.77709,2.48587,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
22,-69.760604,1.727482,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
1736,-61.688444,2.722937,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1727,-61.415856,2.666336,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1737,-60.982521,2.895667,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","NÃO",
947,-61.932911,-0.876052,"BRA","AREA DE PROTECAO AMBIENTAL XERIUINI","NÃO",1400209,"Caracaraí","RR","Negro","NÃO",
459,-63.755096,2.529523,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
317,-60.457542,4.938992,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
1732,-61.687125,2.619166,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1145,-60.019875,-2.54994,"BRA",,"NÃO",1302603,"Manaus","AM","Negro","NÃO",
517,-63.958239,1.569332,"BRA","PARQUE ESTADUAL SERRA DO ARACÁ","NÃO",1300409,"Barcelos","AM","Negro","NÃO",
17,-68.133605,1.906409,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
427,-60.692628,-0.217583,"BRA",,"NÃO",1400472,"Rorainópolis","RR","Negro","NÃO",
307,-60.437222,4.994974,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0079"
497,-63.746781,2.675557,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0008"
320,-60.409483,4.552614,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
1738,-60.723252,2.934831,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","NÃO",
11,-69.35435,0.469883,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
290,-60.357557,3.440696,"BRA",,"NÃO",1400100,"Boa Vista","RR","Negro","SIM","RR0052"
329,-60.795172,4.198428,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","NÃO",
352,-60.168627,4.591596,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","NÃO",
1161,-66.841589,1.120275,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","SIM","AM0048"
740,-61.409493,2.727838,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
2,-68.158703,1.388099,"BRA",,"SIM",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
752,-61.003867,2.701266,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
370,-61.134155,4.341081,"BRA",,"NÃO",1400456,"Pacaraima","RR","Negro","NÃO",
480,-63.707691,3.116716,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
462,-63.615687,2.510769,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
90,-60.851562,-3.058234,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES","NÃO",1301852,"Iranduba","AM","Negro","SIM","AM0040"
741,-61.399617,2.763663,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
9,-69.838139,1.088349,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","SIM","AM0052"
465,-63.710025,2.99194,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0028"
315,-60.260649,4.289482,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0076"
469,-62.019509,2.736147,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","SIM","RR0095"
298,-60.436381,4.444769,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0045"
436,-62.067184,4.139004,"BRA",,"SIM",1400027,"Amajari","RR","Negro","NÃO",
467,-62.971169,3.329299,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
5,-69.794357,0.265767,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","SIM","AM0051"
1729,-61.382333,2.690621,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
388,-61.11883,2.991802,"BRA",,"NÃO",1400050,"Alto Alegre","RR","Negro","NÃO",
160,-66.985296,-0.148071,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","SIM","AM0003"
495,-63.852092,3.878531,"BRA",,"NÃO",1400027,"Amajari","RR","Negro","NÃO",
502,-61.528909,2.053529,"BRA",,"NÃO",1400282,"Iracema","RR","Negro","NÃO",
3,-69.402804,1.733764,"BRA",,"NÃO",1303809,"São Gabriel da Cachoeira","AM","Negro","NÃO",
308,-60.381448,5.08469,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0056"
498,-62.173323,1.073079,"BRA",,"NÃO",1400209,"Caracaraí","RR","Negro","NÃO",
440,-63.169538,3.551732,"BRA",,"SIM",1400050,"Alto Alegre","RR","Negro","NÃO",
739,-61.432919,2.717245,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
1731,-61.683168,2.612114,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
458,-63.769326,2.535883,"BRA",,"SIM",1400282,"Iracema","RR","Negro","NÃO",
734,-61.551607,2.883408,"BRA",,"NÃO",1400308,"Mucajaí","RR","Negro","NÃO",
305,-60.470967,4.815084,"BRA",,"NÃO",1400704,"Uiramutã","RR","Negro","SIM","RR0041"
413,-66.189304,-1.272164,"BRA",,"NÃO",1303601,"Santa Isabel do Rio Negro","AM","Negro","NÃO",
446,-62.908158,2.75924,"BRA",,"SIM",1400308,"Mucajaí","RR","Negro","NÃO",
438,-62.373827,2.36134,"BRA",,"SIM",1400308,"Mucajaí","RR","Negro","NÃO",
411,-51.484629,3.489583,"BRA",,"NÃO",1600501,"Oiapoque","AP","Oiapoque","SIM","AP0022"
2591,-51.797336,3.853121,"BRA",,"NÃO",1600501,"Oiapoque","AP","Oiapoque","SIM","AP0002"
410,-51.299672,3.38625,"BRA",,"NÃO",1600501,"Oiapoque","AP","Oiapoque","SIM","AP0021"
1270,-50.798357,-1.990038,"BRA",,"NÃO",1505809,"Portel","PA","Pará","NÃO",
1689,-50.597575,-3.991579,"BRA",,"NÃO",1505064,"Novo Repartimento","PA","Pará","NÃO",
1304,-51.291098,-2.449825,"BRA",,"NÃO",1505809,"Portel","PA","Pará","NÃO",
1323,-50.789045,-4.253527,"BRA",,"NÃO",1505486,"Pacajá","PA","Pará","NÃO",
1257,-50.62989,-3.50835,"BRA",,"NÃO",1505486,"Pacajá","PA","Pará","NÃO",
1269,-48.459809,-1.415218,"BRA",,"NÃO",1501402,"Belém","PA","Pará","NÃO",
1274,-48.255909,-1.307203,"BRA",,"NÃO",1501501,"Benevides","PA","Pará","NÃO",
1683,-50.917355,-4.123105,"BRA",,"NÃO",1505486,"Pacajá","PA","Pará","NÃO",
1684,-50.237056,-4.327289,"BRA",,"NÃO",1505064,"Novo Repartimento","PA","Pará","NÃO",
1265,-50.194341,-2.453843,"BRA",,"NÃO",1501105,"Bagre","PA","Pará","NÃO",
956,-51.72419,-2.166263,"BRA","FLORESTA NACIONAL DE CAXIUANÃ","NÃO",1505809,"Portel","PA","Pará","NÃO",
2205,-48.212544,-1.284676,"BRA",,"SIM",1506500,"Santa Izabel do Pará","PA","Pará","NÃO",
1185,-50.988675,-2.85957,"BRA",,"NÃO",1505809,"Portel","PA","Pará","SIM","PA0075"
1681,-50.163798,-4.15195,"BRA",,"NÃO",1505064,"Novo Repartimento","PA","Pará","NÃO",
1262,-50.510901,-3.464755,"BRA",,"NÃO",1505486,"Pacajá","PA","Pará","NÃO",
1325,-51.0287,-3.279503,"BRA",,"NÃO",1505486,"Pacajá","PA","Pará","NÃO",
1688,-50.767717,-3.938639,"BRA",,"NÃO",1505064,"Novo Repartimento","PA","Pará","NÃO",
1692,-50.506217,-4.040391,"BRA",,"NÃO",1505064,"Novo Repartimento","PA","Pará","NÃO",
2204,-48.298663,-1.317796,"BRA",,"SIM",1501501,"Benevides","PA","Pará","SIM","PA0116"
1263,-50.811264,-1.981505,"BRA",,"NÃO",1505809,"Portel","PA","Pará","NÃO",
1324,-51.146255,-2.951586,"BRA",,"NÃO",1505809,"Portel","PA","Pará","NÃO",
1034,-48.210426,-1.169304,"BRA",,"NÃO",1506351,"Santa Bárbara do Pará","PA","Pará","SIM","PA0132"
1255,-51.301029,-3.280108,"BRA",,"NÃO",1500859,"Anapu","PA","Pará","NÃO",
1341,-49.560142,-2.24681,"BRA",,"NÃO",1502103,"Cametá","PA","Pará","NÃO",
1654,-50.756527,-4.817867,"BRA",,"NÃO",1505064,"Novo Repartimento","PA","Pará","NÃO",
